episode,reward,time
2,65.40438247011951,251
3,65.29702154626109,263
4,65.02941176470588,255
0,61.400000000000006,250
1,68.79912280701754,228
2,59.96114903299204,293
3,60.347810218978104,274
4,60.18913043478261,276
0,61.79630350194553,257
1,68.31206896551724,232
2,63.483333333333334,250
3,60.50882352941177,272
4,61.11541501976285,253
0,61.23684210526316,304
1,63.31818181818181,275
2,58.3921568627451,272
3,61.35076335877862,262
4,66.97312925170068,245
0,64.66602316602317,259
1,58.9748427672956,265
2,60.921910112359555,267
3,58.416023166023166,259
4,67.1470215462611,263
0,67.03191489361701,235
1,64.22727272727272,264
2,66.39626556016597,241
3,67.84024390243903,246
4,63.51688963210702,299
0,64.40438247011951,251
1,61.006390977443615,266
2,68.11541501976285,253
3,65.29338842975206,242
4,59.21124567474048,289
0,59.21124567474048,289
1,62.26124567474048,289
2,68.24338842975206,242
3,61.70141342756184,283
4,66.19874835309618,253
0,60.97781569965869,293
1,66.87357723577236,246
2,60.24457900807381,289
3,64.78816604708797,269
4,62.397810218978094,274
0,58.38355481727575,301
1,62.297021546261085,263
2,62.97191011235955,267
3,65.38409669211197,262
4,62.72222222222222,270
0,57.1478102189781,274
1,64.3795988934993,241
2,60.65581395348838,258
3,61.46135531135531,273
4,68.79024390243902,246
0,59.21124567474048,289
1,63.22727272727272,264
2,60.59022140221401,271
3,61.118556701030926,291
4,66.15,225
0,57.385964912280706,285
1,67.03191489361701,235
2,57.60992907801419,282
3,63.804832713754635,269
4,69.04874835309619,253
0,59.29781021897811,274
1,64.21541501976284,253
2,58.30592334494774,287
3,62.88805970149254,268
4,61.889795918367355,245
0,62.82963683527886,257
1,64.48333333333333,240
2,57.53422818791947,298
3,64.30952380952381,252
4,55.804907975460125,326
0,61.543417366946784,238
1,68.79912280701754,228
2,62.82963683527886,257
3,60.462354312354314,286
4,67.21368821292776,263
0,63.141509433962256,265
1,63.97312925170068,245
2,65.5,240
3,65.91505139500734,227
4,61.55263157894737,285
0,63.01274509803922,255
1,64.17469135802469,243
2,65.39626556016597,241
3,65.09016393442622,244
4,66.97312925170067,245
0,66.38771580345286,251
1,65.5,240
2,66.29338842975207,242
3,67.48333333333332,240
4,64.02941176470588,255
0,62.88805970149254,268
1,71.42028985507247,230
2,65.2357142857143,224
3,70.2357142857143,224
4,63.31818181818181,275
0,62.97191011235955,267
1,65.91505139500734,227
2,60.92941176470589,255
3,62.84024390243903,246
4,63.75581395348837,258
0,66.2510729613734,233
1,66.81645569620252,237
2,62.45,250
3,64.59638554216868,249
4,62.55882352941177,272
0,65.21541501976284,253
1,62.16541501976285,253
2,58.59630350194553,257
3,64.5,250
4,60.921910112359555,267
0,64.02941176470588,255
1,68.57028985507246,230
2,64.31206896551724,232
3,63.64022140221401,271
4,60.92941176470588,255
0,62.354382470119525,251
1,66.39626556016597,241
2,59.72659574468085,282
3,70.86524822695036,235
4,69.99867256637168,226
0,63.483333333333334,250
1,63.77483130904183,247
2,59.80231316725979,281
3,63.88805970149253,268
4,63.04016393442623,244
0,65.57028985507246,230
1,61.11541501976285,253
2,60.5359649122807,285
3,58.161245674740485,289
4,64.62355473554734,271
0,62.08273381294964,278
1,60.35460251046025,239
2,59.14702154626109,263
3,63.84630350194553,257
4,58.23850574712644,261
0,68.04016393442623,244
1,65.82963683527886,257
2,66.54022140221402,271
3,70.44354838709677,248
4,66.54022140221402,271
0,63.85626911314985,218
1,62.449999999999996,250
2,59.87191011235956,267
3,62.97191011235955,267
4,58.379020979020986,286
0,64.59638554216868,249
1,59.139130434782615,276
2,60.42802197802198,273
3,68.34626556016597,241
4,61.97941176470588,255
0,66.62222222222223,270
1,65.03972431077693,266
2,65.03972431077695,266
3,66.8875,256
4,61.0063909774436,266
0,62.804832713754635,269
1,62.804832713754635,269
2,62.804832713754635,269
3,62.804832713754635,269
4,62.804832713754635,269
5,62.804832713754635,269
6,62.804832713754635,269
7,62.804832713754635,269
8,62.804832713754635,269
9,62.804832713754635,269
10,62.804832713754635,269
11,62.804832713754635,269
12,62.804832713754635,269
13,62.804832713754635,269
14,62.804832713754635,269
15,62.804832713754635,269
16,62.804832713754635,269
17,62.804832713754635,269
18,62.804832713754635,269
19,62.804832713754635,269
0,60.42802197802198,273
1,57.53474676089517,283
2,65.01524822695035,235
3,62.804832713754635,269
4,60.17298850574713,290
0,65.91505139500734,227
1,69.61008403361346,238
2,64.89024390243902,246
3,61.889795918367355,245
4,64.69341736694678,238
0,62.47802197802197,273
1,58.449999999999996,300
2,57.87781569965871,293
3,65.03972431077695,266
4,59.42902097902098,286
0,63.40076335877862,262
1,60.672222222222224,270
2,60.61009389671361,284
3,62.88805970149253,268
4,60.83805970149253,268
0,62.189655172413794,290
1,63.84630350194553,257
2,64.66602316602317,259
3,61.52692307692307,260
4,68.66008403361344,238
0,61.928571428571416,280
1,59.685353535353535,297
2,60.10189003436426,291
3,60.535964912280704,285
4,65.92083333333332,256
0,64.40438247011951,251
1,61.87139303482587,268
2,71.94338842975206,242
3,65.12204724409449,254
4,61.461355311355305,273
0,54.6278156996587,293
1,60.56602316602317,259
2,62.082733812949634,278
3,62.82963683527885,257
4,61.79630350194553,257
0,63.292857142857144,252
1,62.97191011235955,267
2,66.38771580345286,251
3,65.21541501976284,253
4,58.55555555555556,270
0,62.54638554216867,249
1,65.59638554216869,249
2,63.9375,256
3,62.80483271375465,269
4,65.98979591836734,245
0,59.29781021897811,274
1,67.93979591836734,245
2,64.38114355231144,274
3,62.3978102189781,274
4,73.27702702702703,222
0,61.43793584379358,239
1,64.66602316602317,259
2,63.57971887550201,249
3,62.47183908045976,261
4,63.040163934426225,244
0,62.82963683527885,257
1,63.596385542168676,249
2,67.23114355231144,274
3,64.59638554216866,249
4,63.558823529411754,272
0,66.931718061674,227
1,63.84630350194553,257
2,65.4573593073593,231
3,69.80188679245283,212
4,64.09102564102564,234
0,67.69341736694678,238
1,60.388505747126445,261
2,63.766455696202534,237
3,64.21541501976284,253
4,65.12435897435897,234
0,59.704832713754655,269
1,64.78816604708798,269
2,63.38771580345285,251
3,68.27777777777777,216
4,64.57692307692307,260
0,67.35438247011952,251
1,61.88979591836734,245
2,63.579718875502,249
3,66.14102564102564,234
4,61.77659574468085,282
0,58.51688963210702,299
1,63.400763358778626,262
2,61.006390977443615,266
3,59.15438247011952,251
4,60.92941176470589,255
0,66.14102564102564,234
1,59.429020979020976,286
2,62.71645569620254,237
3,60.72357723577236,246
4,61.79630350194553,257
0,63.346265560165975,241
1,56.95189003436427,291
2,60.03273381294964,278
3,64.42702702702704,222
4,60.83805970149254,268
0,64.53695652173913,230
1,65.19135802469135,243
2,67.48333333333333,240
3,64.53695652173913,230
4,66.2510729613734,233
0,62.6493564993565,259
1,66.61602316602315,259
2,71.67372881355932,236
3,61.97941176470588,255
4,62.29702154626109,263
0,61.209523809523816,252
1,63.48695652173913,230
2,59.62222222222223,270
3,62.88805970149254,268
4,63.22727272727273,264
0,57.16666666666667,288
1,60.97781569965869,293
2,59.87191011235956,267
3,61.79630350194553,257
4,62.47802197802198,273
0,63.666023166023166,259
1,62.354382470119525,251
2,60.83805970149253,268
3,61.62355473554736,271
4,67.8972602739726,219
0,68.2095238095238,252
1,66.60460251046025,239
2,58.31754966887418,302
3,70.35582959641256,223
4,63.23913043478261,276
0,60.65581395348838,258
1,57.390221402214024,271
2,66.39626556016597,241
3,64.40076335877862,262
4,65.34781021897811,274
0,65.4573593073593,231
1,63.48850574712644,261
2,66.60460251046025,239
3,66.60460251046025,239
4,66.19874835309618,253
0,64.21541501976284,253
1,65.83805970149254,268
2,55.810649819494586,277
3,59.06855670103093,291
4,60.30076335877863,262
0,62.54638554216868,249
1,70.22959889349931,241
2,63.774831309041836,247
3,67.25107296137338,233
4,55.42659574468085,282
0,59.941358024691354,243
1,63.04016393442623,244
2,59.95639097744362,266
3,58.80524344569289,267
4,61.229598893499315,241
0,65.89024390243902,246
1,68.52702702702703,222
2,62.88805970149253,268
3,60.56602316602317,259
4,59.62222222222223,270
0,57.89150943396226,265
1,64.95524344569289,267
2,62.31818181818181,275
3,62.210606060606054,264
4,60.03273381294964,278
0,64.69354838709677,248
1,63.105380577427816,254
2,63.6768817204301,248
3,66.29285714285714,252
4,62.85231316725978,281
0,60.74630350194553,257
1,63.082733812949634,278
2,65.7914979757085,247
3,60.92941176470589,255
4,64.9375,256
0,61.43850574712644,261
1,65.26818181818182,275
2,62.82963683527886,257
3,58.06368821292776,263
4,63.774831309041836,247
0,61.90080906148867,309
1,67.27672176308539,242
2,63.47802197802197,273
3,67.36206896551724,232
4,60.268181818181816,275
0,67.2510729613734,233
1,60.89102564102564,234
2,62.54638554216868,249
3,66.47402597402598,231
4,68.12435897435897,234
0,62.21060606060606,264
1,63.66602316602316,259
2,70.04102564102564,234
3,67.27672176308539,242
4,64.30151515151515,275
0,65.59932126696833,221
1,61.43793584379358,239
2,63.9375,256
3,62.21060606060606,264
4,62.47183908045977,261
0,62.21060606060606,264
1,61.85231316725979,281
2,68.66008403361344,238
3,62.21060606060606,264
4,68.76645569620254,237
0,62.741497975708505,247
1,62.12484276729559,265
2,68.34540229885057,232
3,65.3478102189781,274
4,62.354382470119525,251
0,60.92941176470589,255
1,61.091509433962266,265
2,62.1248427672956,265
3,64.48333333333332,240
4,60.92191011235955,267
0,68.76645569620254,237
1,61.43355481727574,301
2,62.400000000000006,240
3,60.63422818791947,298
4,61.92857142857143,280
0,56.32744479495268,317
1,62.09135802469136,243
2,57.53422818791947,298
3,60.400000000000006,250
4,57.91606714628298,278
0,67.48333333333333,240
1,62.93191489361703,235
2,60.36754966887416,302
3,56.63076923076923,312
4,62.68535353535354,297
0,58.55555555555556,270
1,62.88805970149254,268
2,64.48333333333333,240
3,63.292857142857144,252
4,58.55555555555556,270
0,63.57971887550201,249
1,63.45,240
2,64.48333333333333,240
3,60.672222222222224,270
4,62.54638554216868,249
0,65.59638554216868,249
1,60.770270270270274,296
2,63.292857142857144,252
3,62.16064981949458,277
4,58.6520202020202,297
0,62.920833333333334,256
1,59.35592334494774,287
2,60.56688963210702,299
3,62.07204724409449,254
4,59.961149032992026,293
0,64.67272727272729,220
1,64.67272727272729,220
2,64.67272727272729,220
3,64.67272727272729,220
4,64.67272727272729,220
5,64.67272727272729,220
6,64.67272727272729,220
7,64.67272727272729,220
8,64.67272727272729,220
9,64.67272727272729,220
10,64.67272727272729,220
11,64.67272727272729,220
12,64.67272727272729,220
13,64.67272727272729,220
14,64.67272727272729,220
15,64.67272727272729,220
16,64.67272727272729,220
17,64.67272727272729,220
18,64.67272727272729,220
19,64.67272727272729,220
0,62.07204724409449,254
1,57.1478102189781,274
2,64.2767217630854,242
3,66.61602316602317,259
4,61.118556701030926,291
0,60.031278538812785,292
1,55.310447761194034,335
2,58.9748427672956,265
3,65.92372881355932,236
4,63.48850574712644,261
0,65.1248427672956,265
1,67.2510729613734,233
2,61.066067146282975,278
3,59.29781021897811,274
4,67.8972602739726,219
0,70.35582959641256,223
1,60.42971887550201,249
2,72.29615384615386,208
3,61.43850574712644,261
4,60.56602316602317,259
0,64.02941176470588,255
1,58.80524344569289,267
2,67.3795988934993,241
3,66.4873831775701,214
4,67.2510729613734,233
0,63.766455696202534,237
1,66.60460251046025,239
2,61.871393034825864,268
3,65.3478102189781,274
4,66.8875,256
0,65.02941176470588,255
1,63.262068965517244,232
2,68.57028985507246,230
3,65.89024390243901,246
4,66.03191489361703,235
0,61.49638554216868,249
1,72.4355072463768,207
2,64.66602316602317,259
3,63.04016393442623,244
4,77.44509803921568,204
0,63.660084033613444,238
1,69.429718875502,249
2,63.14135802469136,243
3,76.74146730462519,209
4,72.5657894736842,228
0,62.15107296137339,233
1,65.45735930735931,231
2,65.81645569620252,237
3,68.88979591836735,245
4,67.17469135802469,243
0,67.7008733624454,229
1,67.36206896551724,232
2,64.79978902953587,237
3,65.19135802469135,243
4,66.931718061674,227
0,62.71645569620254,237
1,73.09557823129252,196
2,73.60075376884423,199
3,67.04867256637168,226
4,61.006390977443615,266
0,72.36036036036036,222
1,76.91228070175438,190
2,63.660084033613444,238
3,63.346265560165975,241
4,66.22777777777777,216
0,66.36206896551724,232
1,66.36206896551724,232
2,63.948672566371684,226
3,64.40438247011951,251
4,68.01524822695035,235
0,68.93601895734596,211
1,66.22777777777779,216
2,64.3795988934993,241
3,63.87357723577236,246
4,62.25952380952381,252
0,63.10538057742782,254
1,70.91176470588235,204
2,64.59638554216868,249
3,64.59638554216868,249
4,74.06224489795919,196
0,67.79978902953587,237
1,65.29702154626109,263
2,66.39626556016597,241
3,62.47802197802198,273
4,70.07142857142857,210
0,74.70303030303032,198
1,67.04867256637168,226
2,68.76645569620254,237
3,65.1248427672956,265
4,63.554602510460256,239
0,65.40438247011951,251
1,67.69341736694678,238
2,63.05639097744361,266
3,68.27777777777777,216
4,73.00665024630543,203
0,61.97941176470589,255
1,69.51036036036037,222
2,68.30074626865671,201
3,60.8375,256
4,63.84630350194553,257
0,67.25952380952381,252
1,65.39626556016597,241
2,63.66602316602316,259
3,62.64354838709678,248
4,65.64935649935649,259
0,64.42702702702702,222
1,69.62621359223301,206
2,63.6768817204301,248
3,60.634228187919454,298
4,67.25074626865673,201
0,63.72222222222222,270
1,70.83171806167401,227
2,64.17469135802469,243
3,71.46884057971013,207
4,67.9193522906793,211
0,58.530952380952385,315
1,63.10538057742782,254
2,60.347810218978104,274
3,64.87857142857143,280
4,63.76645569620253,237
0,68.55460251046026,239
1,57.91606714628298,278
2,70.64978902953587,237
3,63.37402597402598,231
4,65.35582959641256,223
0,62.47802197802197,273
1,67.93979591836735,245
2,64.27672176308539,242
3,64.7914979757085,247
4,64.40438247011951,251
0,66.03191489361703,235
1,66.38916292974588,223
2,62.71645569620254,237
3,67.8375,256
4,68.40582959641254,223
0,65.39626556016597,241
1,66.29285714285714,252
2,62.55882352941177,272
3,63.40076335877862,262
4,54.058777429467085,319
0,59.155464480874315,305
1,65.45735930735931,231
2,68.76645569620253,237
3,62.25952380952381,252
4,67.58695652173913,230
0,66.81645569620252,237
1,65.81645569620252,237
2,60.031278538812785,292
3,67.58695652173913,230
4,65.01524822695035,235
0,67.25952380952381,252
1,61.61602316602317,259
2,66.19135802469135,243
3,72.0,225
4,67.14102564102564,234
0,63.660084033613444,238
1,65.92372881355932,236
2,60.82312925170068,245
3,62.38409669211196,262
4,60.462354312354314,286
0,66.25107296137338,233
1,66.14102564102564,234
2,63.15107296137339,233
3,65.60460251046025,239
4,58.379020979020986,286
0,66.03191489361701,235
1,70.94867256637168,226
2,67.79978902953587,237
3,63.387715803452856,251
4,63.57692307692308,260
0,66.8157894736842,228
1,66.38771580345286,251
2,63.67688172043011,248
3,65.79912280701754,228
4,60.42971887550201,249
0,71.5880829015544,193
1,67.92941176470589,255
2,68.98191489361702,235
3,63.93749999999999,256
4,62.16541501976285,253
0,70.26206896551724,232
1,67.90706214689266,236
2,66.67688172043012,248
3,68.01524822695035,235
4,69.99867256637168,226
0,64.40076335877862,262
1,62.93979591836734,245
2,64.18571428571428,224
3,65.5,240
4,66.60460251046024,239
0,70.83171806167401,227
1,65.89024390243902,246
2,66.14102564102564,234
3,68.16666666666666,225
4,69.3891629297459,223
0,66.19135802469135,243
1,65.01524822695035,235
2,60.535964912280704,285
3,65.98979591836735,245
4,64.42402597402598,231
0,67.48333333333333,240
1,67.16541501976285,253
2,69.82372881355933,236
3,60.476923076923086,260
4,66.29338842975207,242
0,68.28571428571428,224
1,67.47692307692309,260
2,67.79978902953586,237
3,66.79630350194553,257
4,66.58695652173913,230
0,63.666023166023166,259
1,71.30582959641256,223
2,67.58793584379359,239
3,68.28571428571428,224
4,65.47702702702703,222
0,63.77483130904183,247
1,66.81645569620252,237
2,68.04867256637168,226
3,68.12435897435898,234
4,69.23771580345286,251
0,64.65087336244541,229
1,70.94135802469135,243
2,63.77483130904183,247
3,68.49935649935651,259
4,68.12435897435898,234
0,68.45735930735931,231
1,66.58695652173913,230
2,68.23440629470672,233
3,72.4355072463768,207
4,68.12435897435897,234
0,67.47402597402596,231
1,68.23440629470672,233
2,68.98191489361702,235
3,67.79978902953587,237
4,64.88171806167401,227
0,66.01274509803922,255
1,69.31206896551724,232
2,69.2010729613734,233
3,64.53695652173913,230
4,70.26206896551724,232
0,70.39031007751939,215
1,60.921910112359555,267
2,73.76935229067931,211
3,64.79726027397261,219
4,66.2510729613734,233
0,66.58695652173913,230
1,63.755813953488364,258
2,66.97312925170068,245
3,67.17469135802469,243
4,66.97312925170068,245
0,64.3095238095238,252
1,64.3095238095238,252
2,64.3095238095238,252
3,64.3095238095238,252
4,64.3095238095238,252
5,64.3095238095238,252
6,64.3095238095238,252
7,64.3095238095238,252
8,64.3095238095238,252
9,64.3095238095238,252
10,64.3095238095238,252
11,64.3095238095238,252
12,64.3095238095238,252
13,64.3095238095238,252
14,64.3095238095238,252
15,64.3095238095238,252
16,64.3095238095238,252
17,64.3095238095238,252
18,64.3095238095238,252
19,64.3095238095238,252
0,65.29338842975206,242
1,67.58695652173913,230
2,65.72272727272727,220
3,66.81645569620252,237
4,68.30438247011952,251
0,65.68420669577876,229
1,65.39626556016597,241
2,65.11666666666666,225
3,66.10538057742782,254
4,61.61602316602317,259
0,67.931718061674,227
1,68.68420669577876,229
2,68.28571428571428,224
3,63.292857142857144,252
4,65.91505139500734,227
0,66.10538057742782,254
1,68.04867256637168,226
2,61.52692307692307,260
3,64.69341736694678,238
4,64.07349726775956,244
0,69.92349726775956,244
1,65.56025641025641,260
2,64.31206896551724,232
3,62.7391472868217,258
4,70.0246913580247,243
0,65.02941176470588,255
1,69.4,240
2,64.17469135802469,243
3,68.30438247011952,251
4,75.72142857142858,210
0,63.3978102189781,274
1,64.48333333333332,240
2,63.6768817204301,248
3,64.48333333333333,240
4,74.25074626865673,201
0,63.346265560165975,241
1,63.105380577427816,254
2,61.17727272727272,264
3,70.71578947368421,228
4,59.87191011235955,267
0,67.47402597402596,231
1,64.65087336244541,229
2,64.59638554216866,249
3,64.84630350194551,257
4,65.57028985507246,230
0,65.4573593073593,231
1,60.14626556016597,241
2,64.9375,256
3,63.57971887550201,249
4,68.23440629470673,233
0,63.262068965517244,232
1,72.33695652173913,230
2,59.45882352941176,272
3,60.65581395348838,258
4,64.75581395348837,258
0,67.58793584379359,239
1,65.12204724409449,254
2,63.98191489361702,235
3,65.30952380952381,252
4,67.84024390243903,246
0,67.48333333333333,240
1,68.49638554216868,249
2,69.27777777777777,216
3,69.40697674418604,215
4,69.03200589970501,226
0,65.98979591836735,245
1,69.65087336244542,229
2,66.15,225
3,65.57028985507246,230
4,65.2357142857143,224
0,69.71645569620253,237
1,66.14999999999999,225
2,59.24999999999999,250
3,66.47402597402596,231
4,61.30151515151515,275
0,66.14102564102564,234
1,64.89024390243902,246
2,72.33695652173913,230
3,69.26904761904763,224
4,69.96541501976284,253
0,68.66008403361344,238
1,66.38771580345285,251
2,66.19874835309618,253
3,66.38771580345285,251
4,64.69341736694678,238
0,67.17469135802469,243
1,67.03191489361701,235
2,65.29338842975207,242
3,64.48333333333333,240
4,67.48333333333333,240
0,65.84726027397261,219
1,67.48333333333333,240
2,68.95538057742783,254
3,67.58695652173913,230
4,66.36206896551724,232
0,64.12204724409449,254
1,65.12204724409449,254
2,70.71578947368421,228
3,68.8972602739726,219
4,65.59638554216868,249
0,68.52702702702703,222
1,66.81645569620252,237
2,66.97312925170068,245
3,65.12484276729559,265
4,63.449999999999996,240
0,62.891496598639456,294
1,70.59932126696833,221
2,60.59022140221403,271
3,64.4613553113553,273
4,71.30582959641256,223
0,69.23771580345286,251
1,69.09102564102565,234
2,66.99398315282792,277
3,66.19874835309618,253
4,67.40582959641256,223
0,67.58793584379359,239
1,68.64932126696833,221
2,65.4573593073593,231
3,66.58695652173913,230
4,67.64354838709679,248
0,70.12672176308541,242
1,71.22777777777779,216
2,66.81645569620252,237
3,75.45188679245283,212
4,70.94867256637168,226
