722,267
723,256
724,248
725,262
726,264
727,219
728,237
729,224
730,228
731,270
732,213
733,255
734,217
735,253
736,238
737,226
738,242
739,237
740,225
741,258
742,246
743,248
744,252
745,222
746,245
747,222
748,243
749,272
750,213
751,229
752,257
753,263
754,260
755,251
756,240
757,231
758,233
759,243
760,249
761,249
762,249
763,249
764,249
765,225
766,249
767,240
768,231
769,286
770,301
771,254
772,224
773,220
774,233
775,211
776,249
777,244
778,252
779,222
780,217
781,225
782,214
783,239
784,219
785,286
786,229
787,241
788,267
789,238
790,238
791,222
792,252
793,268
794,226
795,231
796,250
797,224
798,233
799,240
800,254
801,243
802,254
803,251
804,247
805,219
806,243
807,235
808,233
809,232
810,260
811,241
812,230
813,236
814,245
815,239
816,228
817,227
818,217
819,275
820,263
821,238
822,268
823,228
824,247
825,227
826,239
827,227
828,236
829,229
830,214
831,223
832,263
833,241
834,259
835,251
836,230
837,236
838,223
839,214
840,288
841,260
842,262
843,252
844,265
845,234
846,234
847,234
848,234
849,234
850,258
851,234
852,204
853,223
854,235
855,232
856,236
857,262
858,255
859,211
860,246
861,250
862,233
863,216
864,235
865,262
866,265
867,219
868,197
869,247
870,253
871,204
872,219
873,250
874,229
875,224
876,252
877,252
878,258
879,244
880,279
881,258
882,204
883,280
884,248
885,252
886,250
887,218
888,245
889,246
890,277
891,220
892,246
893,215
894,260
895,232
896,230
897,246
898,242
899,225
900,231
901,242
902,228
903,239
904,240
905,281
906,236
907,233
908,218
909,224
910,266
911,220
912,266
913,225
914,267
915,209
916,272
917,234
918,234
919,233
920,234
921,232
922,239
923,215
924,215
925,238
926,228
927,203
928,257
929,206
930,275
931,275
932,275
933,275
934,275
935,244
936,259
937,262
938,237
939,218
940,214
941,233
942,223
943,233
944,281
945,211
946,236
947,224
948,217
949,282
950,238
951,226
952,227
953,229
954,257
955,250
956,237
957,273
958,233
959,241
960,239
961,220
962,239
963,234
964,227
965,219
966,222
967,233
968,238
969,237
970,222
971,250
972,245
973,221
974,226
975,228
976,211
977,230
978,277
979,227
980,228
981,229
982,215
983,226
984,242
985,216
986,240
987,222
988,236
989,211
990,217
991,223
992,209
993,218
994,209
995,226
996,234
997,208
998,225
999,230
1000,220
1001,209
1002,238
1003,230
1004,249
1005,207
1006,228
1007,230
1008,258
1009,230
1010,253
1011,229
1012,259
1013,250
1014,231
1015,229
1016,229
1017,229
1018,229
1019,229
1020,229
1021,210
1022,219
1023,215
1024,257
1025,236
1026,248
1027,223
1028,232
1029,230
1030,223
1031,285
1032,233
1033,227
1034,226
1035,214
1036,201
1037,234
1038,229
1039,231
1040,230
1041,260
1042,257
1043,263
1044,206
1045,257
1046,235
1047,203
1048,252
1049,250
1050,220
1051,231
1052,237
1053,247
1054,248
1055,238
1056,225
1057,237
1058,212
1059,220
1060,249
1061,268
1062,227
1063,231
1064,234
1065,248
1066,224
1067,213
1068,231
1069,212
1070,226
1071,236
1072,220
1073,217
1074,232
1075,219
1076,213
1077,231
1078,215
1079,216
1080,244
1081,214
1082,268
1083,254
1084,239
1085,265
1086,276
1087,219
1088,264
1089,223
1090,226
1091,216
1092,219
1093,205
1094,266
1095,237
1096,243
1097,231
1098,238
1099,214
1100,235
1101,235
1102,235
1103,235
1104,235
1105,210
1106,225
1107,244
1108,212
1109,233
1110,225
1111,257
1112,206
1113,234
1114,210
1115,256
1116,244
1117,223
1118,210
1119,248
1120,221
1121,277
1122,265
1123,242
1124,231
1125,252
1126,205
1127,267
1128,231
1129,230
1130,233
1131,248
1132,226
1133,220
1134,269
1135,213
1136,239
1137,259
1138,232
1139,231
1140,214
1141,231
1142,245
1143,223
1144,224
1145,208
1146,217
1147,257
1148,221
1149,255
1150,194
1151,262
1152,238
1153,209
1154,280
1155,223
1156,195
1157,222
1158,253
1159,228
1160,206
1161,264
1162,290
1163,210
1164,215
1165,258
1166,229
1167,238
1168,210
1169,244
1170,251
1171,223
1172,212
1173,232
1174,233
1175,215
1176,229
1177,230
1178,251
1179,261
1180,232
1181,229
1182,227
1183,230
1184,232
1185,226
1186,226
1187,226
1188,226
1189,226
1190,234
1191,248
1192,264
1193,251
1194,272
1195,270
1196,250
1197,219
1198,204
1199,219
1200,234
1201,232
1202,248
1203,224
1204,236
1205,245
1206,231
1207,198
1208,237
1209,237
1210,210
1211,244
1212,281
1213,250
1214,204
1215,241
1216,229
1217,227
1218,263
1219,214
1220,215
1221,230
1222,271
1223,242
1224,234
1225,232
1226,258
1227,265
1228,230
1229,259
1230,239
1231,267
1232,228
1233,254
1234,259
1235,244
1236,244
1237,220
1238,262
1239,214
1240,232
1241,253
1242,228
1243,221
1244,244
1245,269
1246,275
1247,248
1248,242
1249,253
1250,237
1251,228
1252,227
1253,248
1254,246
1255,238
1256,227
1257,269
1258,224
1259,240
1260,253
1261,208
1262,219
1263,238
1264,223
1265,238
1266,236
1267,241
1268,268
1269,225
1270,253
1271,253
1272,253
1273,253
1274,253
1275,220
1276,223
1277,226
1278,262
1279,230
1280,224
1281,208
1282,231
1283,271
1284,224
1285,221
1286,235
1287,218
1288,216
1289,257
1290,240
1291,267
1292,227
1293,218
1294,212
1295,219
1296,218
1297,238
1298,215
1299,231
1300,235
1301,243
1302,260
1303,239
1304,238
1305,225
1306,238
1307,232
1308,264
1309,226
1310,227
1311,259
1312,247
1313,220
1314,238
1315,255
1316,230
1317,218
1318,224
1319,216
1320,217
1321,194
1322,242
1323,226
1324,250
1325,202
1326,210
1327,249
1328,220
1329,235
1330,227
1331,223
1332,280
1333,243
1334,232
1335,215
1336,263
1337,222
1338,208
1339,226
1340,236
1341,242
1342,207
1343,230
1344,247
1345,224
1346,198
1347,240
1348,228
1349,214
1350,213
1351,257
1352,241
1353,241
1354,251
1355,257
1356,257
1357,257
1358,257
1359,257
1360,225
1361,227
1362,274
1363,238
1364,269
1365,294
1366,223
1367,246
1368,225
1369,262
1370,242
1371,230
1372,238
1373,248
1374,229
1375,230
1376,228
1377,224
1378,243
1379,224
1380,279
1381,269
1382,279
1383,214
1384,248
1385,265
1386,244
1387,234
1388,274
1389,239
1390,222
1391,231
1392,242
1393,264
1394,238
1395,216
1396,229
1397,250
1398,205
1399,210
1400,226
1401,222
1402,222
1403,220
1404,218
1405,243
1406,244
1407,245
1408,251
1409,257
1410,230
1411,233
1412,232
1413,224
1414,238
1415,217
1416,261
1417,259
1418,248
1419,229
1420,220
1421,271
1422,229
1423,256
1424,252
1425,249
1426,243
1427,220
1428,254
1429,227
1430,233
1431,238
1432,244
1433,234
1434,237
1435,248
1436,273
1437,231
1438,223
1439,221
1440,238
1441,238
1442,238
1443,238
1444,238
1445,211
1446,231
1447,222
1448,236
1449,262
1450,215
1451,263
1452,263
1453,232
1454,246
1455,257
1456,233
1457,225
1458,216
1459,244
1460,228
1461,248
1462,271
1463,210
1464,244
1465,265
1466,255
1467,229
1468,244
1469,240
1470,233
1471,216
1472,239
1473,243
1474,266
1475,243
1476,218
1477,248
1478,237
1479,225
1480,231
1481,254
1482,269
1483,236
1484,211
1485,236
1486,247
1487,212
1488,244
1489,265
1490,238
1491,225
1492,265
1493,252
1494,235
1495,220
1496,239
1497,228
1498,247
1499,229
1500,215
1501,243
1502,248
1503,249
1504,284
1505,233
1506,257
1507,225
1508,280
1509,257
1510,233
1511,235
1512,268
1513,252
1514,227
1515,253
1516,263
1517,217
1518,269
1519,262
1520,279
1521,266
1522,264
1523,262
1524,271
1525,260
1526,260
1527,260
1528,260
1529,260
1530,206
1531,230
1532,232
1533,245
1534,206
1535,232
1536,232
1537,291
1538,239
1539,243
1540,249
1541,252
1542,222
1543,218
1544,241
1545,248
1546,225
1547,221
1548,234
1549,258
1550,239
1551,265
1552,214
1553,238
1554,231
1555,255
1556,194
1557,230
1558,217
1559,223
1560,295
1561,237
1562,231
1563,264
1564,220
1565,231
1566,231
1567,244
1568,224
1569,245
1570,235
1571,246
1572,232
1573,268
1574,246
1575,233
1576,254
1577,247
1578,239
1579,227
1580,218
1581,236
1582,243
1583,217
1584,235
1585,262
1586,269
1587,242
1588,233
1589,218
1590,241
1591,224
1592,254
1593,220
1594,242
1595,269
1596,265
1597,238
1598,237
1599,229
1600,260
1601,238
1602,243
1603,239
1604,239
1605,247
1606,220
1607,252
1608,238
1609,251
1610,236
1611,236
1612,236
1613,236
1614,236
1615,222
1616,231
1617,236
1618,259
1619,224
1620,252
1621,268
1622,257
1623,269
1624,220
1625,232
1626,262
1627,273
1628,245
1629,245
1630,243
1631,265
1632,225
1633,270
1634,255
1635,242
1636,197
1637,223
1638,237
1639,235
1640,298
1641,242
1642,267
1643,233
1644,235
1645,225
1646,219
1647,221
1648,253
1649,203
1650,230
1651,244
1652,238
1653,263
1654,228
1655,227
1656,267
1657,243
1658,217
1659,240
1660,232
1661,267
1662,239
1663,228
1664,238
1665,258
1666,265
1667,271
1668,222
1669,243
1670,236
1671,228
1672,251
1673,249
1674,229
1675,253
1676,236
1677,245
1678,233
1679,235
1680,255
1681,260
1682,235
1683,235
1684,235
1685,235
1686,238
1687,222
1688,235
1689,248
1690,213
1691,260
1692,247
1693,261
1694,255
